Código del ámbito,Ámbito,Código del área (M49),Área,Código del elemento,Elemento,Código del producto (CPC),Producto,Código del año,Año,Código fuente,Fuente,Unidad,Valor,Símbolo,Descripción del Símbolo,Nota
"GLE","Emissiones derivadas del sector ganadero","484","México","72431","Total derivado del sector ganadero (emisiones N2O)","F1049","Porcinos de carne","1985","1985","3050","FAO TIER 1","mil toneladas","9.7331","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","484","México","72441","Total derivado del sector ganadero (emisiones CH4)","F1049","Porcinos de carne","1985","1985","3050","FAO TIER 1","mil toneladas","31.0192","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","484","México","72431","Total derivado del sector ganadero (emisiones N2O)","F1049","Porcinos de carne","1986","1986","3050","FAO TIER 1","mil toneladas","10.3905","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","484","México","72441","Total derivado del sector ganadero (emisiones CH4)","F1049","Porcinos de carne","1986","1986","3050","FAO TIER 1","mil toneladas","33.1142","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","484","México","72431","Total derivado del sector ganadero (emisiones N2O)","F1049","Porcinos de carne","1987","1987","3050","FAO TIER 1","mil toneladas","10.5741","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","484","México","72441","Total derivado del sector ganadero (emisiones CH4)","F1049","Porcinos de carne","1987","1987","3050","FAO TIER 1","mil toneladas","33.6993","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","484","México","72431","Total derivado del sector ganadero (emisiones N2O)","F1049","Porcinos de carne","1988","1988","3050","FAO TIER 1","mil toneladas","8.9715","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","484","México","72441","Total derivado del sector ganadero (emisiones CH4)","F1049","Porcinos de carne","1988","1988","3050","FAO TIER 1","mil toneladas","28.5919","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","484","México","72431","Total derivado del sector ganadero (emisiones N2O)","F1049","Porcinos de carne","1989","1989","3050","FAO TIER 1","mil toneladas","9.1255","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","484","México","72441","Total derivado del sector ganadero (emisiones CH4)","F1049","Porcinos de carne","1989","1989","3050","FAO TIER 1","mil toneladas","29.0828","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","484","México","72431","Total derivado del sector ganadero (emisiones N2O)","F1049","Porcinos de carne","1990","1990","3050","FAO TIER 1","mil toneladas","8.5866","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","484","México","72441","Total derivado del sector ganadero (emisiones CH4)","F1049","Porcinos de carne","1990","1990","3050","FAO TIER 1","mil toneladas","27.3654","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","484","México","72431","Total derivado del sector ganadero (emisiones N2O)","F1049","Porcinos de carne","1991","1991","3050","FAO TIER 1","mil toneladas","8.9159","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","484","México","72441","Total derivado del sector ganadero (emisiones CH4)","F1049","Porcinos de carne","1991","1991","3050","FAO TIER 1","mil toneladas","28.4148","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","484","México","72431","Total derivado del sector ganadero (emisiones N2O)","F1049","Porcinos de carne","1992","1992","3050","FAO TIER 1","mil toneladas","9.3203","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","484","México","72441","Total derivado del sector ganadero (emisiones CH4)","F1049","Porcinos de carne","1992","1992","3050","FAO TIER 1","mil toneladas","29.7036","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","484","México","72431","Total derivado del sector ganadero (emisiones N2O)","F1049","Porcinos de carne","1993","1993","3050","FAO TIER 1","mil toneladas","9.145","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","484","México","72441","Total derivado del sector ganadero (emisiones CH4)","F1049","Porcinos de carne","1993","1993","3050","FAO TIER 1","mil toneladas","29.145","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","484","México","72431","Total derivado del sector ganadero (emisiones N2O)","F1049","Porcinos de carne","1994","1994","3050","FAO TIER 1","mil toneladas","9.2026","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","484","México","72441","Total derivado del sector ganadero (emisiones CH4)","F1049","Porcinos de carne","1994","1994","3050","FAO TIER 1","mil toneladas","29.3285","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","484","México","72431","Total derivado del sector ganadero (emisiones N2O)","F1049","Porcinos de carne","1995","1995","3050","FAO TIER 1","mil toneladas","8.9935","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","484","México","72441","Total derivado del sector ganadero (emisiones CH4)","F1049","Porcinos de carne","1995","1995","3050","FAO TIER 1","mil toneladas","28.662","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","484","México","72431","Total derivado del sector ganadero (emisiones N2O)","F1049","Porcinos de carne","1996","1996","3050","FAO TIER 1","mil toneladas","8.7009","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","484","México","72441","Total derivado del sector ganadero (emisiones CH4)","F1049","Porcinos de carne","1996","1996","3050","FAO TIER 1","mil toneladas","27.7295","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","484","México","72431","Total derivado del sector ganadero (emisiones N2O)","F1049","Porcinos de carne","1997","1997","3050","FAO TIER 1","mil toneladas","8.887","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","484","México","72441","Total derivado del sector ganadero (emisiones CH4)","F1049","Porcinos de carne","1997","1997","3050","FAO TIER 1","mil toneladas","28.3228","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","484","México","72431","Total derivado del sector ganadero (emisiones N2O)","F1049","Porcinos de carne","1998","1998","3050","FAO TIER 1","mil toneladas","8.4559","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","484","México","72441","Total derivado del sector ganadero (emisiones CH4)","F1049","Porcinos de carne","1998","1998","3050","FAO TIER 1","mil toneladas","26.9488","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","484","México","72431","Total derivado del sector ganadero (emisiones N2O)","F1049","Porcinos de carne","1999","1999","3050","FAO TIER 1","mil toneladas","8.6758","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","484","México","72441","Total derivado del sector ganadero (emisiones CH4)","F1049","Porcinos de carne","1999","1999","3050","FAO TIER 1","mil toneladas","27.6495","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","484","México","72431","Total derivado del sector ganadero (emisiones N2O)","F1049","Porcinos de carne","2000","2000","3050","FAO TIER 1","mil toneladas","8.6926","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","484","México","72441","Total derivado del sector ganadero (emisiones CH4)","F1049","Porcinos de carne","2000","2000","3050","FAO TIER 1","mil toneladas","27.7029","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","484","México","72431","Total derivado del sector ganadero (emisiones N2O)","F1049","Porcinos de carne","2001","2001","3050","FAO TIER 1","mil toneladas","8.6241","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","484","México","72441","Total derivado del sector ganadero (emisiones CH4)","F1049","Porcinos de carne","2001","2001","3050","FAO TIER 1","mil toneladas","27.4849","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","484","México","72431","Total derivado del sector ganadero (emisiones N2O)","F1049","Porcinos de carne","2002","2002","3050","FAO TIER 1","mil toneladas","8.5414","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","484","México","72441","Total derivado del sector ganadero (emisiones CH4)","F1049","Porcinos de carne","2002","2002","3050","FAO TIER 1","mil toneladas","27.2212","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","484","México","72431","Total derivado del sector ganadero (emisiones N2O)","F1049","Porcinos de carne","2003","2003","3050","FAO TIER 1","mil toneladas","8.2603","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","484","México","72441","Total derivado del sector ganadero (emisiones CH4)","F1049","Porcinos de carne","2003","2003","3050","FAO TIER 1","mil toneladas","26.3254","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","484","México","72431","Total derivado del sector ganadero (emisiones N2O)","F1049","Porcinos de carne","2004","2004","3050","FAO TIER 1","mil toneladas","8.5719","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","484","México","72441","Total derivado del sector ganadero (emisiones CH4)","F1049","Porcinos de carne","2004","2004","3050","FAO TIER 1","mil toneladas","27.3183","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","484","México","72431","Total derivado del sector ganadero (emisiones N2O)","F1049","Porcinos de carne","2005","2005","3050","FAO TIER 1","mil toneladas","8.5885","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","484","México","72441","Total derivado del sector ganadero (emisiones CH4)","F1049","Porcinos de carne","2005","2005","3050","FAO TIER 1","mil toneladas","27.3714","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","484","México","72431","Total derivado del sector ganadero (emisiones N2O)","F1049","Porcinos de carne","2006","2006","3050","FAO TIER 1","mil toneladas","8.6174","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","484","México","72441","Total derivado del sector ganadero (emisiones CH4)","F1049","Porcinos de carne","2006","2006","3050","FAO TIER 1","mil toneladas","27.4633","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","484","México","72431","Total derivado del sector ganadero (emisiones N2O)","F1049","Porcinos de carne","2007","2007","3050","FAO TIER 1","mil toneladas","8.6266","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","484","México","72441","Total derivado del sector ganadero (emisiones CH4)","F1049","Porcinos de carne","2007","2007","3050","FAO TIER 1","mil toneladas","27.4927","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","484","México","72431","Total derivado del sector ganadero (emisiones N2O)","F1049","Porcinos de carne","2008","2008","3050","FAO TIER 1","mil toneladas","8.6023","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","484","México","72441","Total derivado del sector ganadero (emisiones CH4)","F1049","Porcinos de carne","2008","2008","3050","FAO TIER 1","mil toneladas","27.4151","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","484","México","72431","Total derivado del sector ganadero (emisiones N2O)","F1049","Porcinos de carne","2009","2009","3050","FAO TIER 1","mil toneladas","8.6234","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","484","México","72441","Total derivado del sector ganadero (emisiones CH4)","F1049","Porcinos de carne","2009","2009","3050","FAO TIER 1","mil toneladas","27.4824","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","484","México","72431","Total derivado del sector ganadero (emisiones N2O)","F1049","Porcinos de carne","2010","2010","3050","FAO TIER 1","mil toneladas","8.7179","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","484","México","72441","Total derivado del sector ganadero (emisiones CH4)","F1049","Porcinos de carne","2010","2010","3050","FAO TIER 1","mil toneladas","27.7837","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","484","México","72431","Total derivado del sector ganadero (emisiones N2O)","F1049","Porcinos de carne","2011","2011","3050","FAO TIER 1","mil toneladas","8.7811","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","484","México","72441","Total derivado del sector ganadero (emisiones CH4)","F1049","Porcinos de carne","2011","2011","3050","FAO TIER 1","mil toneladas","27.9851","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","484","México","72431","Total derivado del sector ganadero (emisiones N2O)","F1049","Porcinos de carne","2012","2012","3050","FAO TIER 1","mil toneladas","8.9565","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","484","México","72441","Total derivado del sector ganadero (emisiones CH4)","F1049","Porcinos de carne","2012","2012","3050","FAO TIER 1","mil toneladas","28.5442","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","484","México","72431","Total derivado del sector ganadero (emisiones N2O)","F1049","Porcinos de carne","2013","2013","3050","FAO TIER 1","mil toneladas","9.1507","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","484","México","72441","Total derivado del sector ganadero (emisiones CH4)","F1049","Porcinos de carne","2013","2013","3050","FAO TIER 1","mil toneladas","29.1629","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","484","México","72431","Total derivado del sector ganadero (emisiones N2O)","F1049","Porcinos de carne","2014","2014","3050","FAO TIER 1","mil toneladas","9.0925","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","484","México","72441","Total derivado del sector ganadero (emisiones CH4)","F1049","Porcinos de carne","2014","2014","3050","FAO TIER 1","mil toneladas","28.9776","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","484","México","72431","Total derivado del sector ganadero (emisiones N2O)","F1049","Porcinos de carne","2015","2015","3050","FAO TIER 1","mil toneladas","9.2426","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","484","México","72441","Total derivado del sector ganadero (emisiones CH4)","F1049","Porcinos de carne","2015","2015","3050","FAO TIER 1","mil toneladas","29.456","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","484","México","72431","Total derivado del sector ganadero (emisiones N2O)","F1049","Porcinos de carne","2016","2016","3050","FAO TIER 1","mil toneladas","9.4255","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","484","México","72441","Total derivado del sector ganadero (emisiones CH4)","F1049","Porcinos de carne","2016","2016","3050","FAO TIER 1","mil toneladas","30.0388","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","484","México","72431","Total derivado del sector ganadero (emisiones N2O)","F1049","Porcinos de carne","2017","2017","3050","FAO TIER 1","mil toneladas","9.7204","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","484","México","72441","Total derivado del sector ganadero (emisiones CH4)","F1049","Porcinos de carne","2017","2017","3050","FAO TIER 1","mil toneladas","30.9785","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","484","México","72431","Total derivado del sector ganadero (emisiones N2O)","F1049","Porcinos de carne","2018","2018","3050","FAO TIER 1","mil toneladas","10.0754","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","484","México","72441","Total derivado del sector ganadero (emisiones CH4)","F1049","Porcinos de carne","2018","2018","3050","FAO TIER 1","mil toneladas","32.11","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","484","México","72431","Total derivado del sector ganadero (emisiones N2O)","F1049","Porcinos de carne","2019","2019","3050","FAO TIER 1","mil toneladas","10.3727","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","484","México","72441","Total derivado del sector ganadero (emisiones CH4)","F1049","Porcinos de carne","2019","2019","3050","FAO TIER 1","mil toneladas","33.0575","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","484","México","72431","Total derivado del sector ganadero (emisiones N2O)","F1049","Porcinos de carne","2020","2020","3050","FAO TIER 1","mil toneladas","10.6115","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","484","México","72441","Total derivado del sector ganadero (emisiones CH4)","F1049","Porcinos de carne","2020","2020","3050","FAO TIER 1","mil toneladas","33.8184","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","484","México","72431","Total derivado del sector ganadero (emisiones N2O)","F1049","Porcinos de carne","2021","2021","3050","FAO TIER 1","mil toneladas","10.6908","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","484","México","72441","Total derivado del sector ganadero (emisiones CH4)","F1049","Porcinos de carne","2021","2021","3050","FAO TIER 1","mil toneladas","34.0714","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","484","México","72431","Total derivado del sector ganadero (emisiones N2O)","F1051","Porcinos de cría","1961","1961","3050","FAO TIER 1","mil toneladas","0.1386","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","484","México","72441","Total derivado del sector ganadero (emisiones CH4)","F1051","Porcinos de cría","1961","1961","3050","FAO TIER 1","mil toneladas","1.1976","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","484","México","72431","Total derivado del sector ganadero (emisiones N2O)","F1051","Porcinos de cría","1962","1962","3050","FAO TIER 1","mil toneladas","0.155","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","484","México","72441","Total derivado del sector ganadero (emisiones CH4)","F1051","Porcinos de cría","1962","1962","3050","FAO TIER 1","mil toneladas","1.3394","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","484","México","72431","Total derivado del sector ganadero (emisiones N2O)","F1051","Porcinos de cría","1963","1963","3050","FAO TIER 1","mil toneladas","0.1714","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","484","México","72441","Total derivado del sector ganadero (emisiones CH4)","F1051","Porcinos de cría","1963","1963","3050","FAO TIER 1","mil toneladas","1.4816","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","484","México","72431","Total derivado del sector ganadero (emisiones N2O)","F1051","Porcinos de cría","1964","1964","3050","FAO TIER 1","mil toneladas","0.1878","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","484","México","72441","Total derivado del sector ganadero (emisiones CH4)","F1051","Porcinos de cría","1964","1964","3050","FAO TIER 1","mil toneladas","1.6234","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","484","México","72431","Total derivado del sector ganadero (emisiones N2O)","F1051","Porcinos de cría","1965","1965","3050","FAO TIER 1","mil toneladas","0.2066","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","484","México","72441","Total derivado del sector ganadero (emisiones CH4)","F1051","Porcinos de cría","1965","1965","3050","FAO TIER 1","mil toneladas","1.7858","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","484","México","72431","Total derivado del sector ganadero (emisiones N2O)","F1051","Porcinos de cría","1966","1966","3050","FAO TIER 1","mil toneladas","0.2104","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","484","México","72441","Total derivado del sector ganadero (emisiones CH4)","F1051","Porcinos de cría","1966","1966","3050","FAO TIER 1","mil toneladas","1.8184","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","484","México","72431","Total derivado del sector ganadero (emisiones N2O)","F1051","Porcinos de cría","1967","1967","3050","FAO TIER 1","mil toneladas","0.2207","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","484","México","72441","Total derivado del sector ganadero (emisiones CH4)","F1051","Porcinos de cría","1967","1967","3050","FAO TIER 1","mil toneladas","1.9074","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","484","México","72431","Total derivado del sector ganadero (emisiones N2O)","F1051","Porcinos de cría","1968","1968","3050","FAO TIER 1","mil toneladas","0.2258","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","484","México","72441","Total derivado del sector ganadero (emisiones CH4)","F1051","Porcinos de cría","1968","1968","3050","FAO TIER 1","mil toneladas","1.9512","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","484","México","72431","Total derivado del sector ganadero (emisiones N2O)","F1051","Porcinos de cría","1969","1969","3050","FAO TIER 1","mil toneladas","0.2309","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","484","México","72441","Total derivado del sector ganadero (emisiones CH4)","F1051","Porcinos de cría","1969","1969","3050","FAO TIER 1","mil toneladas","1.9958","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","484","México","72431","Total derivado del sector ganadero (emisiones N2O)","F1051","Porcinos de cría","1970","1970","3050","FAO TIER 1","mil toneladas","0.2383","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","484","México","72441","Total derivado del sector ganadero (emisiones CH4)","F1051","Porcinos de cría","1970","1970","3050","FAO TIER 1","mil toneladas","2.0596","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","484","México","72431","Total derivado del sector ganadero (emisiones N2O)","F1051","Porcinos de cría","1971","1971","3050","FAO TIER 1","mil toneladas","0.2439","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","484","México","72441","Total derivado del sector ganadero (emisiones CH4)","F1051","Porcinos de cría","1971","1971","3050","FAO TIER 1","mil toneladas","2.1082","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","484","México","72431","Total derivado del sector ganadero (emisiones N2O)","F1051","Porcinos de cría","1972","1972","3050","FAO TIER 1","mil toneladas","0.2632","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","484","México","72441","Total derivado del sector ganadero (emisiones CH4)","F1051","Porcinos de cría","1972","1972","3050","FAO TIER 1","mil toneladas","2.2744","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","484","México","72431","Total derivado del sector ganadero (emisiones N2O)","F1051","Porcinos de cría","1973","1973","3050","FAO TIER 1","mil toneladas","0.2718","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","484","México","72441","Total derivado del sector ganadero (emisiones CH4)","F1051","Porcinos de cría","1973","1973","3050","FAO TIER 1","mil toneladas","2.3486","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","484","México","72431","Total derivado del sector ganadero (emisiones N2O)","F1051","Porcinos de cría","1974","1974","3050","FAO TIER 1","mil toneladas","0.2849","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","484","México","72441","Total derivado del sector ganadero (emisiones CH4)","F1051","Porcinos de cría","1974","1974","3050","FAO TIER 1","mil toneladas","2.4625","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","484","México","72431","Total derivado del sector ganadero (emisiones N2O)","F1051","Porcinos de cría","1975","1975","3050","FAO TIER 1","mil toneladas","0.305","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","484","México","72441","Total derivado del sector ganadero (emisiones CH4)","F1051","Porcinos de cría","1975","1975","3050","FAO TIER 1","mil toneladas","2.6359","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","484","México","72431","Total derivado del sector ganadero (emisiones N2O)","F1051","Porcinos de cría","1976","1976","3050","FAO TIER 1","mil toneladas","0.3262","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","484","México","72441","Total derivado del sector ganadero (emisiones CH4)","F1051","Porcinos de cría","1976","1976","3050","FAO TIER 1","mil toneladas","2.8193","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","484","México","72431","Total derivado del sector ganadero (emisiones N2O)","F1051","Porcinos de cría","1977","1977","3050","FAO TIER 1","mil toneladas","0.3428","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","484","México","72441","Total derivado del sector ganadero (emisiones CH4)","F1051","Porcinos de cría","1977","1977","3050","FAO TIER 1","mil toneladas","2.9629","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","484","México","72431","Total derivado del sector ganadero (emisiones N2O)","F1051","Porcinos de cría","1978","1978","3050","FAO TIER 1","mil toneladas","0.3595","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","484","México","72441","Total derivado del sector ganadero (emisiones CH4)","F1051","Porcinos de cría","1978","1978","3050","FAO TIER 1","mil toneladas","3.1069","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","484","México","72431","Total derivado del sector ganadero (emisiones N2O)","F1051","Porcinos de cría","1979","1979","3050","FAO TIER 1","mil toneladas","0.3757","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","484","México","72441","Total derivado del sector ganadero (emisiones CH4)","F1051","Porcinos de cría","1979","1979","3050","FAO TIER 1","mil toneladas","3.2467","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","484","México","72431","Total derivado del sector ganadero (emisiones N2O)","F1051","Porcinos de cría","1980","1980","3050","FAO TIER 1","mil toneladas","0.3909","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","484","México","72441","Total derivado del sector ganadero (emisiones CH4)","F1051","Porcinos de cría","1980","1980","3050","FAO TIER 1","mil toneladas","3.378","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","484","México","72431","Total derivado del sector ganadero (emisiones N2O)","F1051","Porcinos de cría","1981","1981","3050","FAO TIER 1","mil toneladas","0.4064","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","484","México","72441","Total derivado del sector ganadero (emisiones CH4)","F1051","Porcinos de cría","1981","1981","3050","FAO TIER 1","mil toneladas","3.5124","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","484","México","72431","Total derivado del sector ganadero (emisiones N2O)","F1051","Porcinos de cría","1982","1982","3050","FAO TIER 1","mil toneladas","0.4188","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","484","México","72441","Total derivado del sector ganadero (emisiones CH4)","F1051","Porcinos de cría","1982","1982","3050","FAO TIER 1","mil toneladas","3.6191","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","484","México","72431","Total derivado del sector ganadero (emisiones N2O)","F1051","Porcinos de cría","1983","1983","3050","FAO TIER 1","mil toneladas","0.4481","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","484","México","72441","Total derivado del sector ganadero (emisiones CH4)","F1051","Porcinos de cría","1983","1983","3050","FAO TIER 1","mil toneladas","3.8728","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","484","México","72431","Total derivado del sector ganadero (emisiones N2O)","F1051","Porcinos de cría","1984","1984","3050","FAO TIER 1","mil toneladas","0.4488","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","484","México","72441","Total derivado del sector ganadero (emisiones CH4)","F1051","Porcinos de cría","1984","1984","3050","FAO TIER 1","mil toneladas","3.8786","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","484","México","72431","Total derivado del sector ganadero (emisiones N2O)","F1051","Porcinos de cría","1985","1985","3050","FAO TIER 1","mil toneladas","0.3988","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","484","México","72441","Total derivado del sector ganadero (emisiones CH4)","F1051","Porcinos de cría","1985","1985","3050","FAO TIER 1","mil toneladas","3.4466","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","484","México","72431","Total derivado del sector ganadero (emisiones N2O)","F1051","Porcinos de cría","1986","1986","3050","FAO TIER 1","mil toneladas","0.4257","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","484","México","72441","Total derivado del sector ganadero (emisiones CH4)","F1051","Porcinos de cría","1986","1986","3050","FAO TIER 1","mil toneladas","3.6794","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","484","México","72431","Total derivado del sector ganadero (emisiones N2O)","F1051","Porcinos de cría","1987","1987","3050","FAO TIER 1","mil toneladas","0.4333","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","484","México","72441","Total derivado del sector ganadero (emisiones CH4)","F1051","Porcinos de cría","1987","1987","3050","FAO TIER 1","mil toneladas","3.7444","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","484","México","72431","Total derivado del sector ganadero (emisiones N2O)","F1051","Porcinos de cría","1988","1988","3050","FAO TIER 1","mil toneladas","0.3676","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","484","México","72441","Total derivado del sector ganadero (emisiones CH4)","F1051","Porcinos de cría","1988","1988","3050","FAO TIER 1","mil toneladas","3.1769","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","484","México","72431","Total derivado del sector ganadero (emisiones N2O)","F1051","Porcinos de cría","1989","1989","3050","FAO TIER 1","mil toneladas","0.3739","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","484","México","72441","Total derivado del sector ganadero (emisiones CH4)","F1051","Porcinos de cría","1989","1989","3050","FAO TIER 1","mil toneladas","3.2314","E","Valor estimado",""
